Comment ,Label,1_Comment,2_Comment,tokens,sent_tokens
"Trường chỉ đc rộng chứ nhìn khá âm u và hoang sơ, giá cả căn tin thì mắc thôi rồi luôn",0,trường chỉ đc rộng chứ nhìn khá âm u và hoang sơ giá cả căn tin thì mắc thôi rồi luôn,trường chỉ đc rộng chứ nhìn khá âm u và hoang sơ giá cả căn tin thì mắc thôi rồi luôn,"['trường', 'chỉ', 'đc', 'rộng', 'chứ', 'nhìn', 'khá', 'âm_u', 'và', 'hoang_sơ', 'giá_cả', 'căn', 'tin', 'thì', 'mắc', 'thôi', 'rồi', 'luôn']",trường chỉ đc rộng chứ nhìn khá âm_u và hoang_sơ giá_cả căn tin thì mắc thôi rồi luôn
"Đẹp, hiện đại",1,đẹp hiện đại,đẹp hiện đại,"['đẹp', 'hiện_đại']",đẹp hiện_đại
"ẹp, rộng rãi, Hoành tráng, giao thông thuận lợi...và nhiều tiện ích khác.",1,ẹp rộng rãi hoành tráng giao thông thuận lợivà nhiều tiện ích khác,ẹp rộng rãi hoành tráng giao thông thuận lợivà nhiều tiện ích khác,"['ẹp', 'rộng_rãi', 'hoành_tráng', 'giao_thông', 'thuận', 'lợivà', 'nhiều', 'tiện_ích', 'khác']",ẹp rộng_rãi hoành_tráng giao_thông thuận lợivà nhiều tiện_ích khác
Thời gian tới điểm này sẽ khá lý tưởng cho những phụ huynh muốn gởi gắm con em mình học tại đây.giờ còn đang trong giai đoạn xây dựng,1,thời gian tới điểm này sẽ khá lý tưởng cho những phụ huynh muốn gởi gắm con em mình học tại đâygiờ còn đang trong giai đoạn xây dựng,thời gian tới điểm này sẽ khá lý tưởng cho những phụ huynh muốn gởi gắm con em mình học tại đâygiờ còn đang trong giai đoạn xây dựng,"['thời_gian', 'tới', 'điểm', 'này', 'sẽ', 'khá', 'lý_tưởng', 'cho', 'những', 'phụ_huynh', 'muốn', 'gởi_gắm', 'con_em', 'mình', 'học', 'tại', 'đâygiờ', 'còn', 'đang', 'trong', 'giai_đoạn', 'xây_dựng']",thời_gian tới điểm này sẽ khá lý_tưởng cho những phụ_huynh muốn gởi_gắm con_em mình học tại đâygiờ còn đang trong giai_đoạn xây_dựng
"Quy mô rộng, nhiều phân khu cho học sinh riêng biệt..",1,quy mô rộng nhiều phân khu cho học sinh riêng biệt,quy mô rộng nhiều phân khu cho học sinh riêng biệt,"['quy_mô', 'rộng', 'nhiều', 'phân', 'khu', 'cho', 'học_sinh', 'riêng_biệt']",quy_mô rộng nhiều phân khu cho học_sinh riêng_biệt
Trường học hiện đại tiện nghi ở mỹ phước bến cát bình dương,1,trường học hiện đại tiện nghi ở mỹ phước bến cát bình dương,trường học hiện đại tiện nghi ở mỹ phước bến cát bình dương,"['trường_học', 'hiện_đại_tiện_nghi', 'ở', 'mỹ', 'phước', 'bến', 'cát', 'bình_dương']",trường_học hiện_đại_tiện_nghi ở mỹ phước bến cát bình_dương
Thật vui vì những sinh viên ở khu vực Bình Dương. Bình Phước. Tây Ninh và Tây Nguyên sẽ được học trong môi trường hiện đại như vậy,1,thật vui vì những sinh viên ở khu vực bình dương bình phước tây ninh và tây nguyên sẽ được học trong môi trường hiện đại như vậy,thật vui vì những sinh viên ở khu vực bình dương bình phước tây ninh và tây nguyên sẽ được học trong môi trường hiện đại như vậy,"['thật', 'vui', 'vì', 'những', 'sinh_viên', 'ở', 'khu_vực', 'bình', 'dương', 'bình', 'phước', 'tây_ninh', 'và', 'tây', 'nguyên', 'sẽ', 'được', 'học', 'trong', 'môi_trường', 'hiện_đại', 'như_vậy']",thật vui vì những sinh_viên ở khu_vực bình dương bình phước tây_ninh và tây nguyên sẽ được học trong môi_trường hiện_đại như_vậy
"GỌI ĐIỆN THOẠI THÌ KHÔNG AI BẮT MÁY, GỌI NGUYÊN 1 NGÀY KHÔNG AI BẮT MÁY, ĐẾN KHI GỌI ĐƯỢC THÌ NGƯỜI NÀY ĐÙN ĐÂY NGƯỜI NỌ, PHONG BAN NÀY ĐẨY SANG BAN NỌ, LÀM ĂN NHƯ CÁI AO LÀNG, CÓ CÁI VIỆC KHÁCH HÀNG LIÊN HỆ CÒN KHÔNG LÀM ĐƯỢC THÌ DẠY DỖ CÁI GÌ.",0,gọi điện thoại thì không ai bắt máy gọi nguyên 1 ngày không ai bắt máy đến khi gọi được thì người này đùn đây người nọ phong ban này đẩy sang ban nọ làm ăn như cái ao làng có cái việc khách hàng liên hệ còn không làm được thì dạy dỗ cái gì,gọi điện thoại thì không ai bắt máy gọi nguyên 1 ngày không ai bắt máy đến khi gọi được thì người này đùn đây người nọ phong ban này đẩy sang ban nọ làm ăn như cái ao làng có cái việc khách hàng liên hệ còn không làm được thì dạy dỗ cái gì,"['gọi', 'điện_thoại', 'thì', 'không', 'ai', 'bắt', 'máy', 'gọi', 'nguyên', '1', 'ngày', 'không', 'ai', 'bắt', 'máy', 'đến', 'khi', 'gọi', 'được', 'thì', 'người', 'này', 'đùn', 'đây', 'người', 'nọ', 'phong', 'ban', 'này', 'đẩy', 'sang', 'ban', 'nọ', 'làm_ăn', 'như', 'cái', 'ao', 'làng', 'có', 'cái', 'việc', 'khách_hàng', 'liên_hệ', 'còn', 'không', 'làm', 'được', 'thì', 'dạy_dỗ', 'cái', 'gì']",gọi điện_thoại thì không ai bắt máy gọi nguyên 1 ngày không ai bắt máy đến khi gọi được thì người này đùn đây người nọ phong ban này đẩy sang ban nọ làm_ăn như cái ao làng có cái việc khách_hàng liên_hệ còn không làm được thì dạy_dỗ cái gì
Tham gia giải chạy vgu run. Khuôn viên siêu rộng. Csvc thì khỏi nói. Rate 5s,1,tham gia giải chạy vgu run khuôn viên siêu rộng csvc thì khỏi nói rate 5s,tham gia giải chạy vgu run khuôn viên siêu rộng csvc thì khỏi nói rate 5s,"['tham_gia', 'giải', 'chạy', 'vgu', 'run', 'khuôn_viên', 'siêu', 'rộng', 'csvc', 'thì', 'khỏi', 'nói', 'rate', '5s']",tham_gia giải chạy vgu run khuôn_viên siêu rộng csvc thì khỏi nói rate 5s
"Đẹp, làm xong không thanh toán tiền cho tổ đội",0,đẹp làm xong không thanh toán tiền cho tổ đội,đẹp làm xong không thanh toán tiền cho tổ đội,"['đẹp', 'làm', 'xong', 'không', 'thanh_toán', 'tiền', 'cho', 'tổ_đội']",đẹp làm xong không thanh_toán tiền cho tổ_đội
"Trường mới xây, rộng rãi, sân chơi thể thao đa dạng.",1,trường mới xây rộng rãi sân chơi thể thao đa dạng,trường mới xây rộng rãi sân chơi thể thao đa dạng,"['trường', 'mới', 'xây', 'rộng_rãi', 'sân_chơi', 'thể_thao', 'đa_dạng']",trường mới xây rộng_rãi sân_chơi thể_thao đa_dạng
Môi trường giảng dạy tuyệt vời!,1,môi trường giảng dạy tuyệt vời,môi trường giảng dạy tuyệt vời,"['môi_trường', 'giảng_dạy', 'tuyệt_vời']",môi_trường giảng_dạy tuyệt_vời
"Sơ sở vật chất tuyệt vời, sân vận động hồ bơi quá đẹp",1,sơ sở vật chất tuyệt vời sân vận động hồ bơi quá đẹp,sơ sở vật chất tuyệt vời sân vận động hồ bơi quá đẹp,"['sơ', 'sở', 'vật_chất', 'tuyệt_vời', 'sân', 'vận_động', 'hồ', 'bơi', 'quá', 'đẹp']",sơ sở vật_chất tuyệt_vời sân vận_động hồ bơi quá đẹp
"Đối với tôi một con người thích môi trường quân đội nên đây là một trong những trải nghiệm thú vị 
",1,đối với tôi một con người thích môi trường quân đội nên đây là một trong những trải nghiệm thú vị,đối với tôi một con người thích môi trường quân đội nên đây là một trong những trải nghiệm thú vị,"['đối_với', 'tôi', 'một', 'con_người', 'thích', 'môi_trường', 'quân_đội', 'nên', 'đây', 'là', 'một', 'trong', 'những', 'trải', 'nghiệm', 'thú_vị']",đối_với tôi một con_người thích môi_trường quân_đội nên đây là một trong những trải nghiệm thú_vị
"Trường chuyên đào tạo các chiến sỉ,  sỉ quan cấp cao",1,trường chuyên đào tạo các chiến sỉ sỉ quan cấp cao,trường chuyên đào tạo các chiến sỉ sỉ quan cấp cao,"['trường', 'chuyên', 'đào_tạo', 'các', 'chiến', 'sỉ', 'sỉ', 'quan', 'cấp', 'cao']",trường chuyên đào_tạo các chiến sỉ sỉ quan cấp cao
Mình học trong đấy và thấy badly :)),0,mình học trong đấy và thấy badly,mình học trong đấy và thấy badly,"['mình', 'học', 'trong', 'đấy', 'và', 'thấy', 'badly']",mình học trong đấy và thấy badly
Trường rất đẹp,1,trường rất đẹp,trường rất đẹp,"['trường', 'rất', 'đẹp']",trường rất đẹp
Mình mảng ngành Kiến trúc thấy trường thường xuyên có những hoạt động giao lưu sáng tạo kết nối doanh nghiệp cho các bạn sinh viên cũng như hỗ trợ việc làm cho các anh chị mới ra trường rất nhiệt tình.,1,mình mảng ngành kiến trúc thấy trường thường xuyên có những hoạt động giao lưu sáng tạo kết nối doanh nghiệp cho các bạn sinh viên cũng như hỗ trợ việc làm cho các anh chị mới ra trường rất nhiệt tình,mình mảng ngành kiến trúc thấy trường thường xuyên có những hoạt động giao lưu sáng tạo kết nối doanh nghiệp cho các bạn sinh viên cũng như hỗ trợ việc làm cho các anh chị mới ra trường rất nhiệt tình,"['mình', 'mảng', 'ngành', 'kiến_trúc', 'thấy', 'trường', 'thường_xuyên', 'có', 'những', 'hoạt_động', 'giao_lưu', 'sáng_tạo', 'kết_nối', 'doanh_nghiệp', 'cho', 'các', 'bạn', 'sinh_viên', 'cũng_như', 'hỗ_trợ', 'việc_làm', 'cho', 'các', 'anh_chị', 'mới', 'ra', 'trường', 'rất', 'nhiệt_tình']",mình mảng ngành kiến_trúc thấy trường thường_xuyên có những hoạt_động giao_lưu sáng_tạo kết_nối doanh_nghiệp cho các bạn sinh_viên cũng_như hỗ_trợ việc_làm cho các anh_chị mới ra trường rất nhiệt_tình
"Trường tổ chức các hoạt động thiết thực, và thực tế cho sinh viên tham gia nè. Nhìn thích ko cơ chứ😍😍😍 Viện Dược học mãi đỉnk lun, BDU đỉnh số 1 ko ai dám số 2 …",1,trường tổ chức các hoạt động thiết thực và thực tế cho sinh viên tham gia nè nhìn thích ko cơ chứ viện dược học mãi đỉnk lun bdu đỉnh số 1 ko ai dám số 2 …,trường tổ chức các hoạt động thiết thực và thực tế cho sinh viên tham gia nè nhìn thích ko cơ chứ viện dược học mãi đỉnk lun bdu đỉnh số 1 ko ai dám số 2 …,"['trường', 'tổ_chức', 'các', 'hoạt_động', 'thiết_thực', 'và', 'thực_tế', 'cho', 'sinh_viên', 'tham_gia', 'nè', 'nhìn', 'thích', 'ko', 'cơ', 'chứ', 'viện', 'dược_học', 'mãi', 'đỉnk', 'lun', 'bdu', 'đỉnh', 'số', '1', 'ko', 'ai', 'dám', 'số', '2', '…']",trường tổ_chức các hoạt_động thiết_thực và thực_tế cho sinh_viên tham_gia nè nhìn thích ko cơ chứ viện dược_học mãi đỉnk lun bdu đỉnh số 1 ko ai dám số 2 …
"Trường có Viện dược học trang bị thiết bị hiện đại, không khí mát mẻ. Trường tạo điều kiện cho sinh viên Dược được tham quan các nhà máy để có thêm trải nghiệm.",1,trường có viện dược học trang bị thiết bị hiện đại không khí mát mẻ trường tạo điều kiện cho sinh viên dược được tham quan các nhà máy để có thêm trải nghiệm,trường có viện dược học trang bị thiết bị hiện đại không khí mát mẻ trường tạo điều kiện cho sinh viên dược được tham quan các nhà máy để có thêm trải nghiệm,"['trường', 'có', 'viện', 'dược_học', 'trang_bị', 'thiết_bị', 'hiện_đại', 'không_khí', 'mát_mẻ', 'trường', 'tạo', 'điều_kiện', 'cho', 'sinh_viên', 'dược', 'được', 'tham_quan', 'các', 'nhà_máy', 'để', 'có', 'thêm', 'trải', 'nghiệm']",trường có viện dược_học trang_bị thiết_bị hiện_đại không_khí mát_mẻ trường tạo điều_kiện cho sinh_viên dược được tham_quan các nhà_máy để có thêm trải nghiệm
"Ra trường cũng lâu rồi, mỗi lần nhớ đến lại nhớ những kỉ niệm quý giá, mình thấy môi trường thật tuyệt vời khi được học tập với các giảng viên nước ngoài, từ Hàn, Nhật, Nga,.. Thầy cô dạy với sự tâm huyết không những thế mình học được cả văn hoá của các nước láng giềng nữa. Rất vui khi được gửi thanh xuân 4 năm đại học ở đây. Many thanks",1,ra trường cũng lâu rồi mỗi lần nhớ đến lại nhớ những kỉ niệm quý giá mình thấy môi trường thật tuyệt vời khi được học tập với các giảng viên nước ngoài từ hàn nhật nga thầy cô dạy với sự tâm huyết không những thế mình học được cả văn hoá của các nước láng giềng nữa rất vui khi được gửi thanh xuân 4 năm đại học ở đây many thanks,ra trường cũng lâu rồi mỗi lần nhớ đến lại nhớ những kỉ niệm quý giá mình thấy môi trường thật tuyệt vời khi được học tập với các giảng viên nước ngoài từ hàn nhật nga thầy cô dạy với sự tâm huyết không những thế mình học được cả văn hoá của các nước láng giềng nữa rất vui khi được gửi thanh xuân 4 năm đại học ở đây many thanks,"['ra', 'trường', 'cũng', 'lâu', 'rồi', 'mỗi', 'lần', 'nhớ', 'đến', 'lại', 'nhớ', 'những', 'kỉ_niệm', 'quý_giá', 'mình', 'thấy', 'môi_trường', 'thật', 'tuyệt_vời', 'khi', 'được', 'học_tập', 'với', 'các', 'giảng_viên', 'nước_ngoài', 'từ', 'hàn', 'nhật', 'nga', 'thầy_cô', 'dạy', 'với', 'sự', 'tâm_huyết', 'không_những', 'thế', 'mình', 'học', 'được', 'cả', 'văn_hoá', 'của', 'các', 'nước', 'láng_giềng', 'nữa', 'rất', 'vui', 'khi', 'được', 'gửi', 'thanh_xuân', '4', 'năm', 'đại_học', 'ở', 'đây', 'many', 'thanks']",ra trường cũng lâu rồi mỗi lần nhớ đến lại nhớ những kỉ_niệm quý_giá mình thấy môi_trường thật tuyệt_vời khi được học_tập với các giảng_viên nước_ngoài từ hàn nhật nga thầy_cô dạy với sự tâm_huyết không_những thế mình học được cả văn_hoá của các nước láng_giềng nữa rất vui khi được gửi thanh_xuân 4 năm đại_học ở đây many thanks
"Giảng viên có chuyên môn ngành, truyền đạt đủ kiến thức trên giảng đường cho sinh viên. Trường khá rộng và có phòng học có điều hoà. Giảng viên vui vẻ thân thiện",1,giảng viên có chuyên môn ngành truyền đạt đủ kiến thức trên giảng đường cho sinh viên trường khá rộng và có phòng học có điều hoà giảng viên vui vẻ thân thiện,giảng viên có chuyên môn ngành truyền đạt đủ kiến thức trên giảng đường cho sinh viên trường khá rộng và có phòng học có điều hoà giảng viên vui vẻ thân thiện,"['giảng_viên', 'có', 'chuyên_môn', 'ngành', 'truyền_đạt', 'đủ', 'kiến_thức', 'trên', 'giảng_đường', 'cho', 'sinh_viên', 'trường', 'khá', 'rộng', 'và', 'có', 'phòng', 'học', 'có', 'điều_hoà', 'giảng_viên', 'vui_vẻ', 'thân_thiện']",giảng_viên có chuyên_môn ngành truyền_đạt đủ kiến_thức trên giảng_đường cho sinh_viên trường khá rộng và có phòng học có điều_hoà giảng_viên vui_vẻ thân_thiện
